Date,AUDUSD=X_Open,CADUSD=X_Open,Oil_Open,EURUSD=X_Open,GBPUSD=X_Open,Gold_Open,JPY=X_Open,5Y Yield_Open,^GSPC_Open,10Y Yield_Open,^VIX_Open,AUDUSD=X_High,CADUSD=X_High,Oil_High,EURUSD=X_High,GBPUSD=X_High,Gold_High,JPY=X_High,5Y Yield_High,^GSPC_High,10Y Yield_High,^VIX_High,AUDUSD=X_Low,CADUSD=X_Low,Oil_Low,EURUSD=X_Low,GBPUSD=X_Low,Gold_Low,JPY=X_Low,5Y Yield_Low,^GSPC_Low,10Y Yield_Low,^VIX_Low,AUDUSD=X_Close,CADUSD=X_Close,Oil_Close,EURUSD=X_Close,GBPUSD=X_Close,Gold_Close,JPY=X_Close,5Y Yield_Close,^GSPC_Close,10Y Yield_Close,^VIX_Close
27 11 2012,1.047295928,1.007353663,87.81999969,1.299038649,1.603334904,1746.400024,81.88800049,0.666000009,1406.290039,1.659000039,15.30000019,1.049295902,1.0095402,88.25,1.300559282,1.605394125,1746.400024,82.30400085,0.674000025,1409.01001,1.674999952,15.93000031,1.044364572,1.005682111,86.83000183,1.292106509,1.601794004,1742.199951,81.88800049,0.647000015,1398.030029,1.639000058,15.01000023,1.047197223,1.007373929,87.18000031,1.298701286,1.603334904,1742.199951,81.8730011,0.649999976,1398.939941,1.644999981,15.92000008
28 11 2012,1.044495463,1.005833864,87.33000183,1.293828487,1.6023072,1739.800049,82.09300232,0.63499999,1398.77002,1.61500001,16.43000031,1.046397328,1.007150769,87.33999634,1.293995857,1.6023072,1739.800049,82.20999908,0.639999986,1410.310059,1.628000021,16.97999954,1.042872429,1.003965616,85.36000061,1.288259745,1.596423984,1716.5,81.70700073,0.621999979,1385.430054,1.600999951,15.47000027,1.044397354,1.005833864,86.48999786,1.293828487,1.6023072,1716.5,82.08000183,0.624000013,1409.930054,1.616999984,15.51000023
29 11 2012,1.047383666,1.008084774,86.56999969,1.295336723,1.601537466,1719.599976,82.16300201,0.648999989,1409.959961,1.64199996,15.21000004,1.047998309,1.009183645,88.69000244,1.301100731,1.604904532,1729,82.20700073,0.649999976,1419.699951,1.644000053,15.51000023,1.043079138,1.006339908,86.55000305,1.293995857,1.600512147,1717.699951,81.91799927,0.628000021,1409.040039,1.610999942,15.02000046,1.047504306,1.008166075,88.06999969,1.295336723,1.601537466,1727.199951,82.15000153,0.630999982,1415.949951,1.620000005,15.06000042
30 11 2012,1.04291594,1.007150769,87.66000366,1.297353387,1.604106545,1725.199951,82.14199829,0.623000026,1415.949951,1.605000019,15.26000023,1.044899344,1.008064508,88.98999786,1.30286026,1.60627079,1731.199951,82.72899628,0.625,1418.859985,1.623000026,16.17000008,1.040398717,1.005126119,87.47000122,1.297016859,1.599309087,1708.400024,82.05000305,0.611999989,1411.630005,1.595999956,14.89000034,1.042937756,1.007049322,88.91000366,1.297353387,1.604106545,1710.900024,82.15100098,0.614000022,1416.180054,1.605999947,15.86999989
3 12 2012,1.042698503,1.006339908,88.84999847,1.299714088,1.6023072,1714.900024,82.45400238,0.638999999,1416.339966,1.644000053,15.81000042,1.044528246,1.008471131,90.33000183,1.307599783,1.609528422,1721.900024,82.45800018,0.646000028,1423.72998,1.656000018,16.69000053,1.039403796,1.005510211,88.66000366,1.299511433,1.6023072,1714.5,82.00099945,0.623000026,1408.459961,1.625,15.76000023,1.042600632,1.006441236,89.08999634,1.299680233,1.6023072,1719.599976,82.45600128,0.628000021,1409.459961,1.628000021,16.63999939
4 12 2012,,,88.93000031,,1.609787464,1716.300049,82.15000153,0.628000021,1409.459961,1.629999995,16.65999985,,,89.18000031,,1.613163471,1716.800049,82.17500305,0.628000021,1413.140015,1.629999995,17.37000084,,,87.56999969,,1.608751655,1691.599976,81.80000305,0.614000022,1403.650024,1.598999977,16.37999916,,,88.5,,1.609787464,1694.400024,82.13300323,0.623000026,1407.050049,1.60800004,17.12000084
5 12 2012,1.047394633,1.006795883,88.5,1.309929252,1.610046625,1697.099976,81.81700134,0.614000022,1407.050049,1.59800005,16.95000076,1.048800707,1.009387255,89.05000305,1.312508225,1.612123132,1706,82.32299805,0.616999984,1415.560059,1.603000045,17.53000069,1.044375539,1.005945086,87.45999908,1.306352854,1.608492851,1685,81.80699921,0.59799999,1398.22998,1.575000048,16.27000046,1.047493339,1.006887078,87.87999725,1.309929252,1.6100986,1692.400024,81.81600189,0.606000006,1409.280029,1.590999961,16.45999908
6 12 2012,1.044724703,1.008308411,87.87000275,1.307018638,1.609269381,1694.300049,82.43000031,0.600000024,1409.430054,1.58099997,16.59000015,1.051425219,1.010305166,88.23000336,1.30847919,1.612877131,1702.099976,82.59999847,0.602999985,1413.949951,1.582000017,16.85000038,1.044190168,1.007475495,85.68000031,1.297942758,1.607458591,1686.400024,82.31099701,0.592000008,1405.930054,1.56400001,16.30999947,1.044801116,1.00826776,86.26000214,1.307018638,1.609321237,1700.300049,82.43599701,0.601000011,1413.939941,1.58099997,16.57999992
7 12 2012,1.047416568,1.008776426,86.38999939,1.296344399,1.604878902,1701.199951,82.44999695,0.59799999,1413.949951,1.577000022,16.12000084,1.049295902,1.012473702,86.91999817,1.297403932,1.606167674,1704.5,82.80500031,0.63499999,1420.339966,1.633000016,16.64999962,1.046134472,1.006806016,85.76999664,1.288239837,1.600537777,1684,82.21800232,0.59799999,1410.900024,1.572000027,15.72999954,1.047394633,1.008684754,85.93000031,1.296344399,1.605007648,1704,82.43000031,0.621999979,1418.069946,1.626999974,15.89999962
10 12 2012,1.048459768,1.013479233,85.98000336,1.290655613,1.603592038,1704.199951,82.56999969,0.609000027,1418.069946,1.610000014,16.46999931,1.050696135,1.01368475,86.77999878,1.29426384,1.609528422,1717,82.58399963,0.623000026,1421.640015,1.626999974,16.46999931,1.046944976,1.011510968,85.33000183,1.28882587,1.601537466,1704.199951,82.11799622,0.603999972,1415.640015,1.598999977,15.96000004,1.04818511,1.013273954,85.55999756,1.290605664,1.603566289,1713,82.55999756,0.614000022,1418.550049,1.616000056,16.04999924
11 12 2012,1.048635721,1.013787508,85.69999695,1.293828487,1.607458591,1710,82.37000275,0.633000016,1418.550049,1.639999986,15.93999958,1.052100062,1.014507413,86.37000275,1.300799489,1.612123132,1714.099976,82.54100037,0.643000007,1434.27002,1.659000039,16.01000023,1.046441078,1.012196898,85.20999908,1.292991996,1.607071042,1705.900024,82.29799652,0.633000016,1418.550049,1.639999986,15.42000008,1.048800707,1.013787508,85.79000092,1.293828487,1.607406855,1708.199951,82.34999847,0.633000016,1427.839966,1.649000049,15.56999969
12 12 2012,1.053796291,1.014188528,85.69000244,1.301236272,1.611863256,1710.099976,82.52700043,0.635999978,1427.839966,1.656000018,15.60000038,1.055698633,1.015331507,87.68000031,1.305200219,1.614987135,1722.300049,82.93299866,0.658999979,1438.589966,1.703999996,16.09000015,1.052421093,1.013767004,85.68000031,1.299697161,1.609683752,1708,82.49299622,0.625,1426.76001,1.63499999,15.40999985,1.053696394,1.01419878,86.76999664,1.301320791,1.611863256,1716.599976,82.51999664,0.648999989,1428.47998,1.697000027,15.94999981
13 12 2012,1.05469656,1.015640855,86.76999664,1.306677103,1.613684058,1707.199951,83.21700287,0.653999984,1428.47998,1.702000022,15.86999989,1.056501746,1.018122554,86.97000122,1.310099125,1.615247965,1707.199951,83.66000366,0.691999972,1431.359985,1.743999958,16.67000008,1.053907394,1.015475869,85.80999756,1.304520726,1.611265898,1689.900024,83.18699646,0.653999984,1416,1.702000022,15.71000004,1.054629803,1.015640855,85.88999939,1.306677103,1.613684058,1695.599976,83.20999908,0.68900001,1419.449951,1.728000045,16.55999947
14 12 2012,1.053241372,1.016156912,86.12999725,1.307873487,1.611343861,1698.300049,83.67299652,0.69599998,1419.449951,1.728000045,16.68000031,1.055899262,1.017397523,86.91999817,1.312000275,1.614465594,1699.199951,83.95500183,0.69599998,1419.449951,1.728000045,17.14999962,1.051082611,1.013993144,86.05000305,1.306847811,1.610565424,1694.400024,83.34700012,0.677999973,1411.880005,1.695000052,16.61000061,1.053174853,1.016022682,86.73000336,1.307873487,1.611603498,1695.800049,83.66699982,0.688000023,1413.579956,1.707999945,17
17 12 2012,1.055598378,1.01461041,86.87999725,1.316655636,1.617599487,1690.5,84.1230011,0.68900001,1413.540039,1.70599997,17.20000076,1.055598378,1.016983628,87.70999908,1.317969322,1.62153399,1698.5,84.14199829,0.726000011,1430.670044,1.763000011,17.20000076,1.052797794,1.012115002,86.48000336,1.314751506,1.615978718,1689.5,83.59999847,0.68900001,1413.540039,1.70599997,16.20999908,1.055531502,1.014466286,87.19999695,1.316586375,1.617599487,1697,84.15799713,0.726000011,1430.359985,1.763000011,16.34000015
18 12 2012,1.054596424,1.016570091,87.44999695,1.316482425,1.6205616,1701.400024,83.9260025,0.739000022,1430.469971,1.784000039,16.38999939,1.055999637,1.017190576,88.16000366,1.321389675,1.62469542,1702.800049,84.06099701,0.77700001,1448,1.847000003,16.43000031,1.051690578,1.015022397,87.20999908,1.315737605,1.619695544,1661,83.80999756,0.730000019,1430.469971,1.771999955,15.46000004,1.054796696,1.01655972,87.93000031,1.316482425,1.620482922,1669.5,83.90299988,0.764999986,1446.790039,1.827000022,15.56999969
19 12 2012,1.051801205,1.01419878,87.94000244,1.323101282,1.62495935,1675.300049,84.35199738,0.779999971,1446.790039,1.819000006,16.04999924,1.053596497,1.015537739,89.90000153,1.330689669,1.630603194,1676,84.60900116,0.782999992,1447.75,1.824000001,17.45999908,1.048042297,1.012002349,87.80999756,1.322523952,1.62495935,1664.599976,84.20800018,0.754999995,1435.800049,1.774999976,16.04000092,1.051989317,1.01419878,89.51000214,1.323101282,1.62495935,1666.5,84.36100006,0.768999994,1435.810059,1.799999952,17.36000061
20 12 2012,1.047636032,1.011408687,89.69000244,1.321353078,1.625223517,1667.900024,84.20400238,0.760999978,1435.810059,1.791000009,17.26000023,1.050199509,1.012658238,90.54000092,1.32943368,1.629460692,1671,84.42299652,0.773999989,1443.699951,1.807000041,17.95999908,1.046462893,1.01059103,89.26000214,1.320602775,1.624563456,1637.599976,83.87000275,0.751999974,1432.819946,1.769999981,17.11000061,1.047679901,1.011429191,90.12999725,1.321527719,1.625223517,1644.900024,84.22599792,0.772000015,1443.689941,1.799999952,17.67000008
21 12 2012,1.048086166,1.012658238,90.01999664,1.323801994,1.627339363,1648,84.41999817,0.753000021,1443.670044,1.75999999,19.85000038,1.048294902,1.012760758,90.06999969,1.323801994,1.627365828,1659.099976,84.43499756,0.753000021,1443.670044,1.75999999,19.93000031,1.041081071,1.005935073,87.95999908,1.316900134,1.61864686,1635.800049,83.86199951,0.734000027,1422.579956,1.736999989,17.76000023,1.048097134,1.012658238,88.66000366,1.323766828,1.627339363,1659.099976,84.41999817,0.753000021,1430.150024,1.753999949,17.84000015
24 12 2012,1.039544225,1.006471634,88.59999847,1.318217754,1.615195751,1657.699951,84.40899658,0.765999973,1430.150024,1.76699996,18.45999908,1.041710138,1.008776426,88.86000061,1.323451638,1.62074554,1663.800049,84.76100159,0.774999976,1430.150024,1.779000044,18.65999985,1.036709905,1.005621433,88.19999695,1.317210674,1.612877131,1654.900024,84.31400299,0.765999973,1424.660034,1.76699996,17.84000015,1.039695621,1.006339908,88.61000061,1.31820035,1.615691662,1658.599976,84.41000366,0.773999989,1426.660034,1.774000049,17.84000015
25 12 2012,1.036903381,1.007455111,,1.318391562,1.613163471,,84.77999878,,,,,1.046397328,1.00928545,,1.320306301,1.614491701,,84.87999725,,,,,1.036097646,1.007049322,,1.317401648,1.599795222,,84.6760025,,,,,1.036795855,1.007455111,,1.318043947,1.613163471,,84.83999634,,,,
26 12 2012,1.037398219,1.008735657,88.62000275,1.318217754,1.613684058,1654.5,85.01999664,0.77700001,1426.660034,1.779000044,18.70999908,1.03863728,1.009183645,91.30000305,1.325205445,1.617076397,1666.699951,85.62000275,0.77700001,1429.420044,1.779000044,19.62999916,1.035775661,1.006127357,88.58999634,1.317523003,1.611993194,1654.5,84.75800323,0.751999974,1416.430054,1.746000051,18.61000061,1.037398219,1.008878112,90.98000336,1.318043947,1.613684058,1659.800049,85,0.763000011,1419.829956,1.758000016,19.47999954
27 12 2012,1.036559463,1.006339908,91,1.322751403,1.612643123,1656.199951,85.67700195,0.763999999,1419.829956,1.764999986,19.38999939,1.038939476,1.009489179,91.44000244,1.328550577,1.620220304,1662.599976,86.12400055,0.768999994,1422.800049,1.771999955,20.89999962,1.034757495,1.005864143,90.05000305,1.321492791,1.612643123,1656.199951,85.60199738,0.714999974,1401.800049,1.702000022,19.11000061,1.03658092,1.006228566,90.87000275,1.322576404,1.612643123,1662.599976,85.66799927,0.720000029,1418.099976,1.715000033,19.46999931
28 12 2012,1.036903381,1.005126119,91.15000153,1.324854255,1.611603498,1664,86.49900055,0.709999979,1418.099976,1.70599997,20.31999969,1.039695621,1.006339908,91.48999786,1.32573247,1.615247965,1664,86.53700256,0.72299999,1418.099976,1.72300005,23.22999954,1.03649497,1.003290772,90.31999969,1.31663835,1.608441114,1653.699951,85.94000244,0.707000017,1401.579956,1.699000001,19.94000053,1.036978722,1.005328178,90.80000305,1.32502985,1.611603498,1654.900024,86.50700378,0.717000008,1402.430054,1.710999966,22.71999931
31 12 2012,1.039241791,1.005671978,90.41000366,1.322751403,1.616292119,1655.400024,85.96099854,0.708999991,1402.430054,1.69599998,22.13999939,1.041005254,1.006947994,91.98999786,1.323451638,1.627445221,1677.099976,86.46399689,0.731999993,1426.73999,1.764999986,22.71999931,1.036634684,1.003210306,90,1.317696691,1.613449693,1655.400024,85.86000061,0.704999983,1398.109985,1.694000006,17.87999916,1.039198637,1.005631566,91.81999969,1.322768807,1.616292119,1674.800049,85.95999908,0.725000024,1426.189941,1.756000042,18.02000046
1 01 2013,1.038799167,1.00613749,,1.320132017,1.623640299,,86.64199829,,,,,1.044495463,1.008064508,,1.322401404,1.632200003,,86.75,,,,,1.038702011,1.005328178,,1.319591999,1.623376608,,86.63999939,,,,,1.039901018,1.008064508,,1.320132017,1.623640299,,86.72000122,,,,
2 01 2013,1.039295793,1.006036162,91.77999878,1.319783568,1.62469542,1672.800049,86.61000061,0.779999971,1426.189941,1.842000008,15.23999977,1.052498698,1.016673446,93.87000275,1.329804897,1.638404131,1693.800049,87.30000305,0.787999988,1462.430054,1.860000014,15.93000031,1.039284945,1.006036162,91.55999756,1.319435239,1.624431491,1670,86.53199768,0.754999995,1426.189941,1.825000048,14.60000038,1.039166212,1.00613749,93.12000275,1.319783568,1.62469542,1687.900024,86.59999847,0.763000011,1462.420044,1.838999987,14.68000031
3 01 2013,1.04930687,1.01461041,92.91000366,1.318391562,1.625223517,1686.099976,87.25099945,0.768999994,1462.420044,1.843999982,14.77000046,1.052786708,1.015950441,93.30000305,1.318913221,1.625487685,1686.800049,87.30200195,0.815999985,1465.469971,1.911000013,14.92000008,1.047734857,1.013376594,92.48999786,1.308900476,1.615091443,1662,86.77300262,0.758000016,1455.530029,1.835000038,14.23999977,1.049295902,1.01461041,92.91999817,1.318217754,1.625249863,1673.699951,87.27500153,0.808000028,1459.369995,1.899000049,14.56000042
4 01 2013,1.045095921,1.011674762,92.86000061,1.303101301,1.607794642,1647,87.70400238,0.850000024,1459.369995,1.952000022,14.22999954,1.046703935,1.015156269,93.20999908,1.306380033,1.609010458,1658.300049,88.3809967,0.856000006,1467.939941,1.965000033,14.31000042,1.039684772,1.007851243,91.51999664,1.300051928,1.601537466,1625.699951,87.55699921,0.81400001,1458.98999,1.911000013,13.64000034,1.045303464,1.011736155,93.08999634,1.303271174,1.608234167,1648.099976,87.73999786,0.819000006,1466.469971,1.914999962,13.82999992
7 01 2013,1.049571276,1.014157653,93.20999908,1.306847811,1.60668385,1656.5,88.20800018,0.81099999,1466.469971,1.904000044,14.52999973,1.05081749,1.014919281,93.34999847,1.309929252,1.608260036,1659.900024,88.21399689,0.816999972,1466.469971,1.917000055,14.52999973,1.046890259,1.011746287,92.41999817,1.302059531,1.60228169,1643.800049,87.61399841,0.802999973,1456.619995,1.89199996,13.71000004,1.049538255,1.014209032,93.19000244,1.30674541,1.606787086,1645.5,88.19799805,0.813000023,1461.890015,1.902999997,13.78999996
8 01 2013,1.051270485,1.014538407,93.31999969,1.312335968,1.612408996,1647.699951,87.27799988,0.809000015,1461.890015,1.894000053,13.88000011,1.051801205,1.015960693,93.80000305,1.313818812,1.612408996,1661.5,87.73999786,0.809000015,1461.890015,1.894000053,14.28999996,1.047273993,1.011981845,92.66999817,1.306762457,1.603078008,1647.699951,87.03900146,0.782000005,1451.640015,1.863999963,13.61999989,1.051171064,1.01461041,93.15000153,1.312508225,1.612201095,1661.5,87.25299835,0.785000026,1457.150024,1.871000051,13.61999989
9 01 2013,1.051403046,1.013612866,93.15000153,1.308386803,1.606167674,1658.599976,86.90699768,0.783999979,1457.150024,1.871000051,13.31999969,1.053796291,1.014826655,93.65000153,1.309500456,1.607458591,1662.099976,87.86000061,0.783999979,1464.72998,1.876000047,13.93000031,1.048954725,1.012248158,92.68000031,1.303900003,1.599411368,1651.900024,86.90699768,0.758000016,1457.150024,1.845999956,13.22000027,1.051369905,1.01368475,93.09999847,1.308232665,1.606167674,1654.800049,86.86799622,0.760999978,1461.02002,1.851999998,13.81000042
10 01 2013,1.050497413,1.01256597,93.19000244,1.305363774,1.601537466,1672.5,88.11599731,0.785000026,1461.02002,1.889000058,13.32999992,1.058750033,1.015537739,94.69999695,1.321597576,1.611707568,1677.300049,88.31400299,0.800000012,1472.300049,1.907999992,13.88000011,1.049659371,1.012145758,93.08000183,1.304103971,1.600589037,1672.5,87.98999786,0.779999971,1461.02002,1.875,13.32999992,1.0506078,1.012545466,93.81999969,1.305483103,1.601537466,1677.300049,88.13300323,0.792999983,1472.119995,1.894000053,13.48999977
11 01 2013,1.057954788,1.017190576,93.87000275,1.327316165,1.616292119,1673.099976,89.29000092,0.792999983,1472.119995,1.891000032,13.55000019,1.059164882,1.018848658,94.12999725,1.336210608,1.616814852,1673.099976,89.40899658,0.819000006,1472.75,1.929999948,13.78999996,1.054818988,1.016053677,92.65000153,1.325205445,1.608958721,1654.199951,88.75,0.77700001,1467.579956,1.868000031,13.22000027,1.058033109,1.017055988,93.55999756,1.327316165,1.616292119,1660,89.2460022,0.782000005,1472.050049,1.875,13.35999966
14 01 2013,1.053896308,1.015836954,93.73999786,1.33600533,1.612383127,1665.400024,89.49199677,0.758000016,1472.050049,1.835999966,13.65999985,1.058100343,1.017500997,94.29000092,1.340302944,1.615769863,1673.800049,89.62999725,0.773999989,1472.050049,1.863999963,13.85000038,1.052465439,1.01368475,92.94999695,1.333840251,1.603669167,1664.099976,89.0719986,0.755999982,1465.689941,1.833999991,13.40999985,1.053785205,1.01574409,94.13999939,1.336201668,1.612695098,1668.900024,89.52300262,0.768000007,1470.680054,1.856999993,13.52000046
15 01 2013,1.056524038,1.0167768,94.19999695,1.337792635,1.607717037,1671.599976,89.44999695,0.746999979,1470.670044,1.822000027,13.97000027,1.057496071,1.017294049,94.44000244,1.339405298,1.609528422,1684.300049,89.61699677,0.746999979,1473.310059,1.832999945,13.98999977,1.052764535,1.013592243,93.22000122,1.331079364,1.603489161,1671.599976,88.30500031,0.736000001,1463.76001,1.81099999,13.32999992,1.056423545,1.016539097,93.27999878,1.337792635,1.607717037,1683.400024,89.45999908,0.745000005,1472.339966,1.83099997,13.55000019
16 01 2013,1.057048917,1.016466737,93.40000153,1.331026316,1.607458591,1674.400024,88.7460022,0.748000026,1472.329956,1.835999966,13.69999981,1.057943583,1.016518474,94.36000061,1.332700729,1.608234167,1682.699951,88.76000214,0.748000026,1473.959961,1.835999966,13.76000023,1.05334115,1.01256597,93.09999847,1.326084018,1.598056674,1674.400024,87.7990036,0.727999985,1467.599976,1.802999973,13.19999981,1.057082534,1.016363382,94.23999786,1.330849051,1.607458591,1682.699951,88.75,0.741999984,1472.630005,1.824000001,13.42000008
17 01 2013,1.055453539,1.01419878,94.19000244,1.329080343,1.600256085,1676.400024,88.66699982,0.751999974,1472.630005,1.838000059,13.44999981,1.056434751,1.015640855,96.04000092,1.337613702,1.604106545,1694.599976,89.54299927,0.795000017,1485.160034,1.891000032,13.69999981,1.049604297,1.011756539,93.80000305,1.327104807,1.596449494,1671,88.13999939,0.751999974,1472.630005,1.838000059,13.15999985,1.055843592,1.014095902,95.48999786,1.329080343,1.600256085,1690.400024,88.62999725,0.787,1480.939941,1.875,13.56999969
18 01 2013,1.054507494,1.014404535,95.19000244,1.337255955,1.597699404,1687.400024,89.80999756,0.781000018,1480.949951,1.866000056,13.52000046,1.055799007,1.014919281,95.66999817,1.339764237,1.599743962,1692,90.16100311,0.781000018,1485.97998,1.866000056,13.52999973,1.048701763,1.005510211,94.91000366,1.329734206,1.586621642,1686.599976,89.63700104,0.758000016,1475.810059,1.835000038,12.28999996,1.054607511,1.014404535,95.55999756,1.337255955,1.597699404,1686.599976,89.82099915,0.763000011,1485.97998,1.843000054,12.46000004
21 01 2013,1.050442219,1.008044124,,1.331912637,1.585539937,,90.1740036,,,,,1.052797794,1.009387255,,1.333155513,1.589344978,,90.1740036,,,,,1.04948318,1.006441236,,1.330130339,1.58373189,,89.35700226,,,,,1.050718188,1.00807476,,1.332001328,1.585539937,,90.18099976,,,,
22 01 2013,1.051524758,1.007353663,95.25,1.331026316,1.583782077,1690.300049,89.62599945,0.77700001,1485.97998,1.86500001,13.27999973,1.057999492,1.00928545,96.40000153,1.337300658,1.58828485,1694.699951,90.02700043,0.783999979,1492.560059,1.873999953,13.31999969,1.05054152,1.005581021,94.98000336,1.327180505,1.58152771,1687.800049,88.375,0.745000005,1481.160034,1.828999996,12.43000031,1.051602125,1.007353663,96.23999786,1.331150293,1.583782077,1692.800049,89.59999847,0.751999974,1492.560059,1.835000038,12.43000031
23 01 2013,1.056200504,1.008125424,96.76000214,1.331557989,1.583782077,1691.300049,88.52799988,0.755999982,1492.560059,1.842000008,12.67000008,1.057104826,1.009998918,96.91999817,1.335800052,1.589041948,1693.699951,88.76100159,0.755999982,1496.130005,1.842000008,12.67000008,1.052897573,0.999770105,94.94999695,1.327400804,1.580852628,1685.199951,88.05000305,0.735000014,1489.900024,1.812999964,12.30000019,1.056289673,1.00826776,95.23000336,1.331398368,1.583907604,1686.300049,88.52899933,0.75,1494.810059,1.832999945,12.46000004
24 01 2013,1.053996205,1.00030005,95.5,1.330849051,1.583280444,1680.800049,88.56999969,0.734000027,1494.810059,1.812000036,12.72999954,1.054896832,1.001101255,96.68000031,1.337792635,1.585037231,1681.699951,89.98300171,0.782000005,1502.27002,1.870000005,13.5,1.045270681,0.996810138,95.12000275,1.328870058,1.575845361,1668,88.40699768,0.734000027,1489.459961,1.812000036,12.39999962,1.053685308,1.00030005,95.94999695,1.330849051,1.583280444,1669.5,88.58000183,0.75999999,1494.819946,1.843999982,12.68999958
25 01 2013,1.044899344,0.997705281,95.94999695,1.336898327,1.578282833,1663,90.54000092,0.816999972,1494.819946,1.917000055,12.63000011,1.046955943,0.99790442,96.55999756,1.347910523,1.582829356,1663,91.18000031,0.848999977,1503.26001,1.950000048,12.98999977,1.042165995,0.990285337,95.43000031,1.335327387,1.575646758,1656.400024,90.28900146,0.806999981,1494.819946,1.904000044,12.5,1.044604659,0.997705281,95.87999725,1.33693409,1.578282833,1656.400024,90.55799866,0.847000003,1502.959961,1.947000027,12.89000034
28 01 2013,1.041135311,0.99216193,96.04000092,1.346619964,1.577535868,1651.599976,91.18099976,0.861999989,1502.959961,1.957999945,13.28999996,1.043394804,0.99275291,96.80999756,1.347550869,1.577884436,1655.5,91.18099976,0.898000002,1503.22998,2.006000042,13.90999985,1.038626552,0.990148008,95.47000122,1.34275949,1.570203781,1651.599976,90.55400085,0.861999989,1496.329956,1.957999945,13.28999996,1.041352034,0.992260396,96.44000244,1.346601844,1.577510953,1652.400024,91.17900085,0.875,1500.180054,1.973999977,13.56999969
29 01 2013,1.042405009,0.994035721,96.45999908,1.344809055,1.56985867,1661.199951,90.43000031,0.859000027,1500.180054,1.960999966,13.86999989,1.046703935,0.99621433,97.81999969,1.349181652,1.577287078,1661.5,90.98999786,0.878000021,1509.349976,1.998999953,13.88000011,1.041970611,0.993453145,96.29000092,1.341741562,1.569341302,1660.699951,90.33300018,0.851000011,1498.089966,1.949000001,13.03999996,1.042231202,0.994134605,97.56999969,1.344628215,1.56985867,1660.699951,90.45999908,0.871999979,1507.839966,1.988000035,13.31000042
30 01 2013,1.046298742,0.99867177,97.31999969,1.349163532,1.574803114,1662.400024,90.76999664,0.897000015,1507.839966,2.00999999,13.64000034,1.047899485,0.999000967,98.23999786,1.357699513,1.580028415,1683,91.39800262,0.916999996,1509.939941,2.036999941,14.32999992,1.040463686,0.995123923,97.31999969,1.348363161,1.5730443,1661.800049,90.74900055,0.870000005,1500.109985,1.973999977,13.60000038,1.046901107,0.998701692,97.94000244,1.349163532,1.574803114,1679.900024,90.79000092,0.888999999,1501.959961,2.006000042,14.31999969
31 01 2013,1.041688323,0.997804821,97.95999908,1.356852174,1.57977879,1675.400024,91,0.864000022,1501.959961,1.973999977,14.43000031,1.044451833,1.00117135,98.04000092,1.359000325,1.585137844,1680,91.22100067,0.890999973,1504.189941,2.006000042,14.43000031,1.03821671,0.996631444,96.83999634,1.354400635,1.577909231,1657.400024,90.73899841,0.856999993,1496.76001,1.970999956,14.03999996,1.041883707,0.997804821,97.48999786,1.356833696,1.57977879,1660.599976,91.02100372,0.880999982,1498.109985,1.985000014,14.27999973
1 02 2013,1.043296814,1.003310919,97.41999817,1.36109972,1.587049603,1663.900024,91.69999695,0.896000028,1498.109985,2.00999999,13.36999989,1.044473648,1.003512263,98.15000153,1.369300246,1.588057756,1681.199951,92.5530014,0.907000005,1514.410034,2.036000013,13.38000011,1.036226392,0.999640107,96.51000214,1.35888958,1.574109077,1659.900024,91.61399841,0.816999972,1498.109985,1.925999999,12.72000027,1.043220639,1.003310919,97.76999664,1.36109972,1.58702445,1669.400024,91.70700073,0.876999974,1513.170044,2.00999999,12.89999962
4 02 2013,1.042513728,1.003109574,97.72000122,1.364721894,1.570351839,1668,92.77200317,0.870000005,1513.170044,2.003000021,14,1.044201016,1.005227208,97.76000214,1.364815116,1.575051308,1676.5,93.16999817,0.873000026,1513.170044,2.006999969,14.75,1.041189432,1.001101255,95.88999939,1.354830027,1.569365978,1661.599976,92.51799774,0.827000022,1495.02002,1.950999975,13.80000019,1.042600632,1.003210306,96.16999817,1.364870906,1.570499659,1675.300049,92.76999664,0.846000016,1495.709961,1.97300005,14.67000008
5 02 2013,1.044201016,1.002405763,96.12999725,1.351077557,1.57589519,1674.199951,92.15000153,0.873000026,1495.709961,2.006999969,14.21000004,1.045828223,1.003009081,97.06999969,1.356907368,1.579803824,1683.400024,93.5019989,0.879999995,1514.959961,2.019999981,14.21000004,1.037204504,1.000650406,95.91000366,1.346438646,1.566170812,1666.5,92.1190033,0.866999984,1495.709961,2,13.39000034,1.044102907,1.002305269,96.63999939,1.351168752,1.575547457,1672.400024,92.15299988,0.875,1511.290039,2.016000032,13.72000027
6 02 2013,1.039187789,1.004722238,96.63999939,1.358326554,1.566661477,1672.199951,93.56999969,0.846000016,1511.290039,1.978000045,14.06000042,1.039955139,1.004823208,96.98999786,1.359619379,1.56788969,1678.5,94.02500153,0.852999985,1512.530029,1.996000051,14.07999992,1.029802561,1.001271605,95.04000092,1.350238323,1.563477278,1668,93.30799866,0.832000017,1504.709961,1.962000012,13.34000015,1.039004207,1.004601121,96.62000275,1.358142018,1.566661477,1677.699951,93.56999969,0.837000012,1512.119995,1.968000054,13.40999985
